-37802,5.14,0,2.27,628,2.03,1128,13_59_18_18_06_2025,-3.02,-3.98,1.64,0.11,-1.47,0.71
-45160,5.69,-35146,4.94,627,2.02,1216,13_59_18_18_06_2025,-1.60,-11.40,3.93,-0.51,-1.21,-0.72
-45770,5.74,-37395,5.11,628,2.03,1236,13_59_18_18_06_2025,-1.51,-10.30,1.30,-0.60,-0.77,-0.11
-47026,5.84,-37395,5.11,628,2.03,1256,13_59_18_18_06_2025,-2.15,-9.55,1.94,-0.59,-1.07,0.13
-48601,5.95,-40974,5.38,628,2.03,1276,13_59_18_18_06_2025,-1.37,-9.00,3.25,-0.60,-1.19,0.04
-49406,6.02,-43346,5.56,628,2.03,1296,13_59_18_18_06_2025,-1.10,-8.85,4.47,-0.75,-0.99,0.11
-51629,6.18,-44775,5.66,628,2.03,1319,13_59_18_18_06_2025,-0.38,-8.32,5.72,-0.61,-0.63,-0.03
-53312,6.31,-46235,5.78,628,2.03,1341,13_59_18_18_06_2025,-1.14,-9.36,3.57,-0.31,-0.33,-0.38
-53662,6.34,-47891,5.90,628,2.03,1361,13_59_18_18_06_2025,-1.94,-11.21,2.44,-0.02,-0.57,-0.59
-54380,6.39,-48531,5.95,628,2.03,1381,13_59_18_18_06_2025,-2.07,-12.15,4.29,-0.00,-0.34,-0.23
-54907,6.43,-50242,6.08,627,2.02,1402,13_59_18_18_06_2025,-2.21,-11.35,3.20,-0.02,-0.14,0.18
-55715,6.49,-52303,6.24,627,2.02,1425,13_59_18_18_06_2025,-1.78,-10.37,3.63,0.03,-0.11,0.26
-56302,6.54,-54054,6.37,628,2.03,1445,13_59_18_18_06_2025,-1.16,-9.63,3.28,0.04,-0.09,0.29
-57514,6.63,-54891,6.43,628,2.03,1465,13_59_18_18_06_2025,-1.85,-9.32,1.84,-0.37,-0.17,0.33
-58008,6.67,-56255,6.53,628,2.03,1485,13_59_18_18_06_2025,-1.49,-9.02,2.96,-0.57,-0.31,0.16
-58726,6.72,-57168,6.60,628,2.03,1506,13_59_18_18_06_2025,-0.83,-9.41,4.48,-0.43,-0.12,-0.10
-59308,6.77,-58730,6.72,628,2.03,1526,13_59_18_18_06_2025,-1.73,-10.87,2.33,-0.03,0.07,-0.34
-60162,6.83,-60006,6.82,627,2.02,1549,13_59_18_18_06_2025,-1.83,-11.88,3.31,0.17,-0.02,-0.17
-60511,6.86,-60797,6.88,628,2.03,1569,13_59_18_18_06_2025,-1.83,-10.23,2.74,0.05,0.21,0.30
-61216,6.91,-62434,7.00,628,2.03,1590,13_59_18_18_06_2025,-1.26,-8.81,2.38,-0.32,0.16,0.51
-61712,6.95,-63371,7.07,627,2.02,1610,13_59_18_18_06_2025,-1.49,-8.57,1.98,-0.48,0.10,0.33
-62330,6.99,-63915,7.11,628,2.03,1635,13_59_18_18_06_2025,-2.29,-9.16,1.04,-0.31,-0.44,-0.04
-62516,7.01,-64977,7.20,628,2.03,1658,13_59_18_18_06_2025,-1.98,-10.09,2.32,-0.24,-0.51,-0.06
-63039,7.05,-65680,7.25,628,2.03,1679,13_59_18_18_06_2025,-1.99,-10.16,1.93,-0.06,-0.40,0.03
-63108,7.05,-65974,7.27,627,2.02,1699,13_59_18_18_06_2025,-2.46,-10.95,1.50,0.15,-0.51,0.11
-63241,7.06,-66344,7.30,628,2.03,1719,13_59_18_18_06_2025,-2.81,-11.10,1.28,0.36,-0.69,0.29
-63584,7.09,-67229,7.37,628,2.03,1740,13_59_18_18_06_2025,-2.45,-10.40,1.73,0.24,-0.74,0.62
-63960,7.12,-67780,7.41,627,2.02,1760,13_59_18_18_06_2025,-2.02,-10.17,2.18,0.09,-0.69,0.79
-64547,7.16,-68559,7.47,628,2.03,1783,13_59_18_18_06_2025,-2.05,-9.10,2.27,0.17,-0.60,0.67
-64561,7.16,-68920,7.49,628,2.03,1803,13_59_18_18_06_2025,-2.08,-8.68,2.07,0.14,-0.60,0.55
-64334,7.15,-69247,7.52,628,2.03,1824,13_59_18_18_06_2025,-2.29,-8.81,2.61,0.22,-0.64,0.42
-63995,7.12,-69760,7.56,628,2.03,1844,13_59_18_18_06_2025,-2.16,-9.36,2.79,0.10,-0.73,0.54
-63671,7.10,-69773,7.56,628,2.03,1864,13_59_18_18_06_2025,-1.77,-9.33,3.57,-0.07,-0.75,0.69
-64630,7.17,-69756,7.56,627,2.02,1887,13_59_18_18_06_2025,-1.39,-8.35,4.28,-0.03,-0.62,0.66
-64119,7.13,-70136,7.59,627,2.02,1908,13_59_18_18_06_2025,-1.64,-8.47,4.04,0.04,-0.49,0.40
-64004,7.12,-70144,7.59,628,2.03,1928,13_59_18_18_06_2025,-1.77,-9.02,3.96,0.04,-0.49,0.34
-64221,7.14,-70540,7.62,628,2.03,1949,13_59_18_18_06_2025,-2.18,-8.93,3.56,0.08,-0.52,0.35
-64860,7.19,-70320,7.60,627,2.02,1970,13_59_18_18_06_2025,-1.84,-8.41,4.14,0.07,-0.53,0.39
-64636,7.17,-70493,7.61,628,2.03,1990,13_59_18_18_06_2025,-2.57,-8.60,3.10,0.11,-0.28,0.33
-64620,7.17,-70573,7.62,628,2.03,2013,13_59_19_18_06_2025,-1.80,-7.52,3.70,0.16,-0.51,0.28
-64984,7.20,-70669,7.63,627,2.02,2033,13_59_19_18_06_2025,-1.60,-7.46,4.30,0.07,-0.44,0.16
-65020,7.20,-70839,7.64,628,2.03,2053,13_59_19_18_06_2025,-1.66,-7.31,3.74,0.04,-0.37,0.09
-64798,7.18,-70692,7.63,627,2.02,2073,13_59_19_18_06_2025,-2.08,-7.45,3.35,-0.10,-0.33,0.02
-65046,7.20,-70731,7.63,627,2.02,2093,13_59_19_18_06_2025,-2.25,-7.79,3.26,-0.16,-0.36,0.01
-64958,7.19,-70545,7.62,628,2.03,2113,13_59_19_18_06_2025,-2.01,-8.04,3.33,-0.20,-0.38,0.03
-64842,7.18,-70527,7.62,628,2.03,2136,13_59_19_18_06_2025,-2.26,-7.69,2.99,-0.01,-0.36,-0.06
-65143,7.21,-70730,7.63,628,2.03,2159,13_59_19_18_06_2025,-2.34,-7.73,2.87,0.01,-0.37,-0.14
-65022,7.20,-70650,7.62,627,2.02,2179,13_59_19_18_06_2025,-2.51,-8.32,2.55,-0.14,-0.38,-0.09
-65238,7.22,-71171,7.66,628,2.03,2199,13_59_19_18_06_2025,-2.36,-8.00,2.84,-0.24,-0.43,-0.09
-65424,7.23,-71191,7.67,628,2.03,2220,13_59_19_18_06_2025,-2.31,-8.16,3.06,-0.28,-0.43,-0.15
-65480,7.23,-71886,7.72,628,2.03,2242,13_59_19_18_06_2025,-2.34,-8.86,3.15,-0.26,-0.44,-0.22
-65500,7.23,-72223,7.74,628,2.03,2263,13_59_19_18_06_2025,-2.35,-9.48,3.27,-0.20,-0.46,-0.21
-65372,7.23,-72706,7.78,627,2.02,2283,13_59_19_18_06_2025,-2.39,-9.88,3.36,-0.19,-0.43,-0.14
-65295,7.22,-72963,7.80,628,2.03,2303,13_59_19_18_06_2025,-2.05,-9.96,3.83,-0.18,-0.42,-0.03
-65370,7.22,-73068,7.81,628,2.03,2323,13_59_19_18_06_2025,-1.93,-9.61,3.87,-0.19,-0.31,0.04
