-11695,3.16,-4524,2.62,618,3,11728,14_45_56_18_08_2025,0.07,9.62,0.17,0.58,0.37,1.16
-11617,3.15,-4366,2.60,618,3,12124,14_45_57_18_08_2025,0.07,9.63,0.17,0.00,-0.01,-0.00
-11706,3.16,-4343,2.60,619,3,12153,14_45_57_18_08_2025,0.07,9.64,0.16,0.01,-0.01,-0.00
-11663,3.16,-4398,2.61,619,3,12181,14_45_57_18_08_2025,0.05,9.69,0.14,0.01,-0.01,-0.00
-11786,3.17,-4246,2.59,619,3,12210,14_45_57_18_08_2025,0.06,9.63,0.15,0.01,-0.01,-0.00
-11519,3.15,-4367,2.60,619,3,12241,14_45_57_18_08_2025,0.07,9.64,0.17,0.00,-0.01,-0.00
-11814,3.17,-4305,2.60,619,3,12272,14_45_57_18_08_2025,0.06,9.66,0.16,0.01,-0.01,-0.00
-11568,3.15,-4450,2.61,619,3,12301,14_45_57_18_08_2025,0.06,9.68,0.14,0.01,-0.01,-0.01
-11671,3.16,-4206,2.59,619,3,12330,14_45_57_18_08_2025,0.06,9.63,0.17,0.01,-0.01,-0.00
-11607,3.15,-4381,2.60,619,3,12358,14_45_57_18_08_2025,0.07,9.65,0.17,0.01,-0.01,-0.00
-11653,3.16,-4258,2.60,619,3,12387,14_45_57_18_08_2025,0.06,9.68,0.15,0.01,-0.01,-0.00
-11650,3.16,-4302,2.60,618,3,12415,14_45_57_18_08_2025,0.06,9.67,0.14,0.01,-0.00,-0.00
-11518,3.15,-4277,2.60,618,3,12455,14_45_57_18_08_2025,0.06,9.67,0.14,0.01,-0.01,-0.00
-11680,3.16,-4255,2.60,619,3,12485,14_45_57_18_08_2025,0.07,9.63,0.17,0.01,-0.01,-0.00
-11718,3.16,-4227,2.59,619,3,12516,14_45_57_18_08_2025,0.07,9.63,0.16,0.00,-0.01,-0.00
-11551,3.15,-4195,2.59,619,3,12546,14_45_57_18_08_2025,0.06,9.68,0.14,0.00,-0.01,-0.00
-11801,3.17,-4129,2.59,619,3,12577,14_45_57_18_08_2025,0.05,9.65,0.15,0.01,-0.01,-0.00
-11535,3.15,-4456,2.61,619,3,12608,14_45_57_18_08_2025,0.06,9.63,0.17,0.01,-0.01,-0.00
-11573,3.15,-4351,2.60,619,3,12641,14_45_57_18_08_2025,0.06,9.62,0.17,0.00,-0.01,-0.00
-11654,3.16,-4154,2.59,619,3,12672,14_45_57_18_08_2025,0.07,9.66,0.16,0.00,-0.01,-0.00
-11601,3.15,-4171,2.59,618,3,12703,14_45_57_18_08_2025,0.05,9.69,0.15,0.01,-0.01,-0.00
-11762,3.16,-4302,2.60,618,3,12733,14_45_57_18_08_2025,0.05,9.67,0.15,0.01,-0.01,-0.00
