raw1,force1,raw2,force2,vbat_raw,vbat_v,millis,time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
-11263,3.13,-3712,2.55,639,3,167867,17_10_59_18_08_2025,-0.09,9.64,0.09,0.01,-0.01,-0.00,-80.08,0.53,-11.75
-11207,3.12,-3750,2.56,640,3,167901,17_10_59_18_08_2025,-0.10,9.63,0.09,0.01,-0.01,-0.00,-80.11,0.13,-12.06
-11351,3.13,-3824,2.56,640,3,167934,17_11_00_18_08_2025,-0.09,9.64,0.09,0.01,-0.01,-0.00,-80.06,0.13,-12.22
-11366,3.13,-3795,2.56,640,3,167969,17_11_00_18_08_2025,-0.09,9.66,0.07,0.01,-0.01,-0.00,-80.42,0.45,-11.52
-11360,3.13,-3674,2.55,640,3,168014,17_11_00_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-80.09,0.70,-11.30
-11453,3.14,-3674,2.55,639,3,168048,17_11_00_18_08_2025,-0.09,9.66,0.08,0.01,-0.01,-0.00,-80.44,0.56,-11.46
-11388,3.14,-3634,2.55,639,3,168082,17_11_00_18_08_2025,-0.08,9.66,0.08,0.00,-0.01,-0.00,-80.04,0.79,-11.58
-11305,3.13,-3754,2.56,639,3,168116,17_11_00_18_08_2025,-0.09,9.66,0.08,0.00,-0.01,-0.00,-79.57,0.48,-11.88
-11317,3.13,-3583,2.54,640,3,168153,17_11_00_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-80.39,1.17,-11.47
-11333,3.13,-3548,2.54,640,3,168187,17_11_00_18_08_2025,-0.09,9.66,0.09,0.01,-0.01,-0.01,-79.87,0.56,-11.84
-11340,3.13,-3534,2.54,640,3,168220,17_11_00_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.81,1.02,-11.36
-11286,3.13,-3449,2.53,639,3,168254,17_11_00_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.28,0.16,-11.34
-11408,3.14,-3722,2.55,640,3,168288,17_11_00_18_08_2025,-0.08,9.65,0.10,0.01,-0.01,-0.00,-79.93,0.13,-11.33
-11438,3.14,-3411,2.53,639,3,168333,17_11_00_18_08_2025,-0.09,9.64,0.10,0.01,-0.01,-0.00,-79.82,0.28,-11.11
-11323,3.13,-3705,2.55,640,3,168367,17_11_00_18_08_2025,-0.08,9.65,0.08,0.01,-0.01,-0.00,-80.40,0.22,-11.28
-11304,3.13,-3534,2.54,640,3,168401,17_11_00_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-80.46,0.37,-11.34
-11192,3.12,-3524,2.54,639,3,168434,17_11_00_18_08_2025,-0.08,9.67,0.08,0.01,-0.01,-0.00,-80.58,-0.18,-11.97
-11360,3.13,-3549,2.54,640,3,168468,17_11_00_18_08_2025,-0.10,9.66,0.08,0.01,-0.01,-0.00,-80.50,0.10,-11.66
-11204,3.12,-3706,2.55,640,3,168506,17_11_00_18_08_2025,-0.10,9.65,0.08,0.01,-0.01,-0.01,-80.39,-0.26,-11.11
-11264,3.13,-3516,2.54,640,3,168541,17_11_00_18_08_2025,-0.08,9.65,0.08,0.01,-0.01,-0.00,-80.36,0.58,-10.87
-11389,3.14,-3598,2.55,640,3,168575,17_11_00_18_08_2025,-0.09,9.64,0.08,0.01,-0.01,-0.00,-80.30,0.37,-11.49
-11293,3.13,-3630,2.55,640,3,168608,17_11_00_18_08_2025,-0.08,9.67,0.08,0.01,-0.01,-0.00,-80.14,0.28,-10.82
-11270,3.13,-3477,2.54,640,3,168652,17_11_00_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.66,0.23,-11.15
-11225,3.12,-3616,2.55,639,3,168686,17_11_00_18_08_2025,-0.09,9.66,0.09,0.01,-0.01,-0.00,-80.12,0.18,-11.39
-11162,3.12,-3638,2.55,640,3,168720,17_11_00_18_08_2025,-0.09,9.65,0.08,0.00,-0.01,-0.00,-80.05,-0.44,-11.33
-11221,3.12,-3546,2.54,640,3,168755,17_11_00_18_08_2025,-0.09,9.66,0.08,0.00,-0.01,-0.00,-79.83,0.01,-11.74
-11241,3.12,-3651,2.55,639,3,168788,17_11_00_18_08_2025,-0.09,9.66,0.08,0.01,-0.01,-0.00,-79.70,0.00,-10.99
-11316,3.13,-3587,2.54,640,3,168824,17_11_00_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.01,0.09,-11.31
-11290,3.13,-3404,2.53,640,3,168858,17_11_00_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.01,-80.11,0.37,-11.02
-11436,3.14,-3602,2.55,639,3,168892,17_11_00_18_08_2025,-0.09,9.65,0.10,0.01,-0.01,-0.00,-79.85,0.22,-10.70
-11315,3.13,-3483,2.54,639,3,168925,17_11_00_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-80.05,0.04,-11.12
-11282,3.13,-3654,2.55,639,3,168960,17_11_01_18_08_2025,-0.08,9.67,0.07,0.01,-0.01,-0.00,-80.46,-0.04,-11.71
-11171,3.12,-3515,2.54,640,3,169005,17_11_01_18_08_2025,-0.08,9.65,0.09,0.00,-0.01,-0.00,-79.71,0.69,-11.53
-11208,3.12,-3737,2.56,640,3,169038,17_11_01_18_08_2025,-0.09,9.66,0.09,0.01,-0.01,-0.00,-80.04,0.61,-11.21
-11138,3.12,-3618,2.55,640,3,169071,17_11_01_18_08_2025,-0.08,9.67,0.08,0.01,-0.01,-0.00,-80.08,0.56,-12.16
-11404,3.14,-3444,2.53,639,3,169105,17_11_01_18_08_2025,-0.09,9.64,0.08,0.01,-0.01,-0.00,-80.28,0.53,-11.01
-11352,3.13,-3467,2.54,640,3,169142,17_11_01_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-80.14,0.80,-11.43
-11159,3.12,-3623,2.55,640,3,169176,17_11_01_18_08_2025,-0.08,9.64,0.09,0.01,-0.01,-0.00,-80.05,0.16,-11.37
-11125,3.12,-3555,2.54,639,3,169209,17_11_01_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.04,-0.13,-11.17
-11381,3.13,-3367,2.53,638,3,169243,17_11_01_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-79.79,-0.09,-11.72
-11232,3.12,-3507,2.54,640,3,169277,17_11_01_18_08_2025,-0.08,9.66,0.08,0.00,-0.01,-0.00,-79.63,0.42,-11.77
-11328,3.13,-3586,2.54,639,3,169322,17_11_01_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-79.89,0.41,-11.31
-11364,3.13,-3393,2.53,640,3,169356,17_11_01_18_08_2025,-0.09,9.67,0.08,0.00,-0.01,-0.00,-79.85,0.28,-11.09
-11484,3.14,-3603,2.55,639,3,169389,17_11_01_18_08_2025,-0.09,9.66,0.06,0.00,-0.01,-0.00,-80.06,0.04,-11.18
-11230,3.12,-3645,2.55,639,3,169425,17_11_01_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-80.42,0.10,-10.80
-11228,3.12,-3719,2.55,639,3,169459,17_11_01_18_08_2025,-0.09,9.64,0.09,0.01,-0.01,-0.00,-79.68,0.37,-12.06
-11570,3.15,-3597,2.55,639,3,169496,17_11_01_18_08_2025,-0.10,9.63,0.07,0.01,-0.01,-0.00,-80.05,0.56,-11.55
-11341,3.13,-3640,2.55,640,3,169530,17_11_01_18_08_2025,-0.07,9.65,0.08,0.01,-0.01,-0.00,-79.61,0.80,-11.36
-11240,3.12,-3495,2.54,640,3,169564,17_11_01_18_08_2025,-0.07,9.65,0.09,0.01,-0.01,-0.00,-80.06,0.01,-11.33
-11332,3.13,-3570,2.54,639,3,169598,17_11_01_18_08_2025,-0.09,9.67,0.07,0.01,-0.01,-0.00,-80.05,-0.35,-10.95
-11366,3.13,-3317,2.52,640,3,169632,17_11_01_18_08_2025,-0.08,9.66,0.07,0.00,-0.01,-0.00,-80.36,0.34,-10.99
-11335,3.13,-3297,2.52,639,3,169676,17_11_01_18_08_2025,-0.09,9.67,0.09,0.01,-0.01,-0.01,-79.82,-0.10,-11.18
-11211,3.12,-3481,2.54,640,3,169710,17_11_01_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-79.73,0.23,-11.28
-11379,3.13,-3523,2.54,640,3,169744,17_11_01_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-80.01,-0.06,-11.18
-11259,3.13,-3381,2.53,640,3,169778,17_11_01_18_08_2025,-0.10,9.64,0.08,0.01,-0.01,-0.00,-79.74,0.37,-10.45
-11378,3.13,-3575,2.54,639,3,169815,17_11_01_18_08_2025,-0.09,9.63,0.08,0.01,-0.01,-0.00,-80.46,-0.35,-10.84
-11310,3.13,-3597,2.55,639,3,169848,17_11_01_18_08_2025,-0.08,9.64,0.09,0.01,-0.01,-0.00,-80.20,0.31,-10.57
-11229,3.12,-3384,2.53,640,3,169881,17_11_01_18_08_2025,-0.09,9.65,0.07,0.01,-0.01,-0.00,-80.12,-0.19,-10.44
-11352,3.13,-3458,2.53,639,3,169915,17_11_01_18_08_2025,-0.09,9.66,0.08,0.00,-0.01,-0.00,-80.23,-0.41,-10.99
-11318,3.13,-3413,2.53,639,3,169949,17_11_02_18_08_2025,-0.08,9.67,0.09,0.01,-0.01,-0.00,-80.06,-0.18,-11.18
-11382,3.13,-3393,2.53,639,3,169994,17_11_02_18_08_2025,-0.09,9.65,0.06,0.01,-0.01,-0.00,-80.28,0.38,-10.90
-11354,3.13,-3460,2.53,640,3,170027,17_11_02_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-80.02,-0.20,-11.01
-11338,3.13,-3500,2.54,640,3,170061,17_11_02_18_08_2025,-0.08,9.66,0.10,0.01,-0.01,-0.00,-79.70,0.28,-11.18
-11424,3.14,-3382,2.53,640,3,170095,17_11_02_18_08_2025,-0.10,9.64,0.08,0.01,-0.01,-0.00,-79.83,0.29,-11.40
-11264,3.13,-3601,2.55,639,3,170130,17_11_02_18_08_2025,-0.09,9.64,0.08,0.01,-0.01,-0.00,-80.33,-0.13,-11.20
-11382,3.13,-3509,2.54,639,3,170167,17_11_02_18_08_2025,-0.09,9.64,0.09,0.01,-0.01,-0.00,-79.90,0.50,-10.82
-11270,3.13,-3499,2.54,639,3,170200,17_11_02_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.09,0.29,-10.58
-11223,3.12,-3469,2.54,640,3,170234,17_11_02_18_08_2025,-0.09,9.67,0.06,0.01,-0.01,-0.00,-80.08,0.07,-10.87
-11372,3.13,-3427,2.53,639,3,170267,17_11_02_18_08_2025,-0.08,9.66,0.07,0.00,-0.01,-0.00,-79.73,0.22,-10.87
-11178,3.12,-3486,2.54,640,3,170315,17_11_02_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-80.43,-0.01,-10.99
-11260,3.13,-3466,2.54,639,3,170349,17_11_02_18_08_2025,-0.09,9.66,0.06,0.01,-0.01,-0.00,-79.74,0.10,-11.12
-11318,3.13,-3676,2.55,640,3,170382,17_11_02_18_08_2025,-0.08,9.66,0.08,0.00,-0.01,-0.00,-79.63,0.56,-11.50
-11311,3.13,-3482,2.54,640,3,170416,17_11_02_18_08_2025,-0.09,9.64,0.10,0.01,-0.01,-0.00,-80.42,-0.22,-10.36
-11316,3.13,-3332,2.53,640,3,170450,17_11_02_18_08_2025,-0.08,9.64,0.09,0.01,-0.01,-0.00,-80.01,0.23,-10.65
-11437,3.14,-3499,2.54,639,3,170488,17_11_02_18_08_2025,-0.08,9.64,0.08,0.01,-0.01,-0.00,-80.05,0.38,-11.12
-11239,3.12,-3477,2.54,640,3,170522,17_11_02_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-79.95,0.56,-11.49
-11285,3.13,-3368,2.53,640,3,170555,17_11_02_18_08_2025,-0.08,9.65,0.08,0.01,-0.01,-0.00,-80.14,0.42,-11.56
-11225,3.12,-3577,2.54,639,3,170589,17_11_02_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-79.80,0.06,-11.53
-11281,3.13,-3482,2.54,640,3,170623,17_11_02_18_08_2025,-0.10,9.66,0.08,0.01,-0.01,-0.00,-79.61,-0.12,-10.84
-11439,3.14,-3375,2.53,640,3,170668,17_11_02_18_08_2025,-0.09,9.66,0.09,0.00,-0.01,-0.01,-79.70,0.77,-11.56
-11329,3.13,-3529,2.54,639,3,170703,17_11_02_18_08_2025,-0.10,9.66,0.08,0.01,-0.01,-0.00,-79.79,0.06,-11.17
-11153,3.12,-3518,2.54,639,3,170736,17_11_02_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.21,-0.23,-10.86
-11364,3.13,-3469,2.54,640,3,170770,17_11_02_18_08_2025,-0.10,9.65,0.10,0.01,-0.01,-0.00,-80.06,-0.07,-10.60
-11371,3.13,-3522,2.54,639,3,170807,17_11_02_18_08_2025,-0.08,9.64,0.09,0.01,-0.01,-0.00,-80.37,-0.29,-11.68
-11285,3.13,-3349,2.53,640,3,170841,17_11_02_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-80.24,-0.31,-11.25
-11316,3.13,-3527,2.54,639,3,170875,17_11_02_18_08_2025,-0.09,9.67,0.08,0.01,-0.01,-0.00,-80.30,-0.31,-10.99
-11247,3.12,-3362,2.53,639,3,170909,17_11_02_18_08_2025,-0.09,9.66,0.07,0.01,-0.01,-0.00,-80.08,-0.07,-11.31
-11177,3.12,-3406,2.53,640,3,170944,17_11_03_18_08_2025,-0.09,9.66,0.08,0.00,-0.00,-0.01,-79.89,0.25,-11.30
-11232,3.12,-3586,2.54,639,3,170988,17_11_03_18_08_2025,-0.10,9.66,0.09,0.01,-0.01,-0.00,-80.15,-0.38,-11.02
-11274,3.13,-3400,2.53,639,3,171022,17_11_03_18_08_2025,-0.08,9.64,0.10,0.01,-0.01,-0.00,-79.42,-0.18,-10.79
-11262,3.13,-3586,2.54,640,3,171056,17_11_03_18_08_2025,-0.09,9.63,0.08,0.01,-0.01,-0.00,-80.06,0.60,-11.08
-11284,3.13,-3411,2.53,639,3,171091,17_11_03_18_08_2025,-0.10,9.65,0.08,0.01,-0.01,-0.00,-80.04,0.15,-10.55
-11410,3.14,-3329,2.52,639,3,171125,17_11_03_18_08_2025,-0.08,9.65,0.10,0.01,-0.01,-0.00,-79.93,-0.25,-10.95
-11227,3.12,-3375,2.53,640,3,171162,17_11_03_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.24,0.23,-11.15
-11205,3.12,-3277,2.52,640,3,171195,17_11_03_18_08_2025,-0.09,9.65,0.07,0.01,-0.01,-0.00,-79.41,0.07,-10.67
-11306,3.13,-3400,2.53,640,3,171230,17_11_03_18_08_2025,-0.10,9.67,0.08,0.01,-0.01,-0.00,-80.23,-0.01,-10.74
-11271,3.13,-3286,2.52,639,3,171265,17_11_03_18_08_2025,-0.09,9.66,0.07,0.01,-0.01,-0.00,-79.76,-0.13,-10.79
-11242,3.12,-3401,2.53,640,3,171309,17_11_03_18_08_2025,-0.08,9.67,0.07,0.01,-0.01,-0.00,-79.76,0.45,-11.03
-11228,3.12,-3387,2.53,640,3,171343,17_11_03_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-79.82,0.26,-11.65
-11247,3.12,-3463,2.54,640,3,171376,17_11_03_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.01,-79.71,-0.13,-11.22
-11307,3.13,-3543,2.54,639,3,171410,17_11_03_18_08_2025,-0.10,9.64,0.07,0.01,-0.01,-0.00,-79.66,0.54,-10.57
-11441,3.14,-3609,2.55,640,3,171444,17_11_03_18_08_2025,-0.08,9.64,0.08,0.01,-0.01,-0.00,-79.74,0.47,-10.92
-11290,3.13,-3540,2.54,639,3,171481,17_11_03_18_08_2025,-0.07,9.66,0.11,0.01,-0.01,-0.00,-80.08,0.26,-10.98
-11313,3.13,-3432,2.53,639,3,171515,17_11_03_18_08_2025,-0.09,9.66,0.06,0.01,-0.01,-0.00,-80.05,0.42,-11.33
-11317,3.13,-3468,2.54,640,3,171549,17_11_03_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-79.60,-0.01,-11.01
-11385,3.14,-3325,2.52,639,3,171582,17_11_03_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.12,0.13,-10.73
-11346,3.13,-3301,2.52,639,3,171616,17_11_03_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.44,-0.06,-11.56
-11366,3.13,-3281,2.52,640,3,171661,17_11_03_18_08_2025,-0.08,9.66,0.07,0.00,-0.01,-0.01,-80.17,0.57,-10.92
-11563,3.15,-3403,2.53,640,3,171695,17_11_03_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-79.98,-0.20,-8.20
-11297,3.13,-3375,2.53,640,3,171728,17_11_03_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.01,-80.05,0.34,-10.90
-11164,3.12,-3520,2.54,639,3,171762,17_11_03_18_08_2025,-0.08,9.65,0.08,0.01,-0.01,-0.00,-80.33,0.34,-11.49
-11368,3.13,-3391,2.53,640,3,171799,17_11_03_18_08_2025,-0.09,9.66,0.08,0.01,-0.01,-0.00,-79.96,-0.04,-11.28
-11303,3.13,-3387,2.53,640,3,171832,17_11_03_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.01,0.01,-11.28
-11138,3.12,-3305,2.52,640,3,171867,17_11_03_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-80.33,-0.34,-11.33
-11199,3.12,-3524,2.54,639,3,171901,17_11_03_18_08_2025,-0.10,9.66,0.06,0.01,-0.00,-0.01,-79.95,-0.29,-11.11
-11363,3.13,-3269,2.52,639,3,171935,17_11_04_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.02,-0.19,-11.28
-11110,3.11,-3288,2.52,639,3,171980,17_11_04_18_08_2025,-0.08,9.65,0.08,0.01,-0.01,-0.01,-80.24,-0.26,-11.05
-11152,3.12,-3513,2.54,640,3,172014,17_11_04_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.01,-80.55,0.06,-10.99
-11258,3.13,-3466,2.54,640,3,172048,17_11_04_18_08_2025,-0.10,9.63,0.08,0.01,-0.01,-0.00,-80.37,0.22,-10.55
-11359,3.13,-3474,2.54,639,3,172083,17_11_04_18_08_2025,-0.09,9.65,0.08,0.00,-0.01,-0.00,-79.96,-0.25,-10.76
-11312,3.13,-3193,2.51,639,3,172117,17_11_04_18_08_2025,-0.09,9.64,0.09,0.01,-0.01,-0.00,-79.71,0.13,-10.49
-11335,3.13,-3475,2.54,640,3,172156,17_11_04_18_08_2025,-0.08,9.64,0.08,0.01,-0.01,-0.00,-80.12,-0.57,-11.03
-11231,3.12,-3357,2.53,640,3,172189,17_11_04_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-79.95,0.07,-11.11
-11194,3.12,-3505,2.54,639,3,172223,17_11_04_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-80.08,-0.13,-11.02
-11192,3.12,-3373,2.53,640,3,172257,17_11_04_18_08_2025,-0.10,9.65,0.07,0.01,-0.01,-0.00,-79.95,-0.01,-10.63
-11357,3.13,-3408,2.53,640,3,172302,17_11_04_18_08_2025,-0.08,9.68,0.08,0.01,-0.01,-0.00,-79.92,-0.15,-11.03
-11299,3.13,-3378,2.53,640,3,172336,17_11_04_18_08_2025,-0.09,9.66,0.08,0.01,-0.01,-0.01,-79.83,-0.41,-10.82
-11254,3.13,-3423,2.53,640,3,172370,17_11_04_18_08_2025,-0.10,9.66,0.07,0.01,-0.01,-0.00,-79.70,-0.09,-11.15
-11260,3.13,-3456,2.53,639,3,172403,17_11_04_18_08_2025,-0.09,9.64,0.08,0.01,-0.01,-0.00,-79.54,0.53,-10.60
-11120,3.12,-3538,2.54,639,3,172438,17_11_04_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-79.80,-0.03,-10.93
-11301,3.13,-3423,2.53,640,3,172475,17_11_04_18_08_2025,-0.08,9.65,0.09,0.01,-0.01,-0.00,-80.01,0.34,-10.71
-11218,3.12,-3416,2.53,640,3,172508,17_11_04_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-80.18,0.12,-11.31
-11141,3.12,-3276,2.52,639,3,172542,17_11_04_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-80.28,0.23,-11.17
-11177,3.12,-3283,2.52,639,3,172576,17_11_04_18_08_2025,-0.10,9.65,0.09,0.01,-0.01,-0.01,-79.80,-0.29,-11.30
-11222,3.12,-3441,2.53,640,3,172610,17_11_04_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.01,-80.33,-0.18,-10.46
-11277,3.13,-3627,2.55,640,3,172655,17_11_04_18_08_2025,-0.10,9.66,0.08,0.00,-0.01,-0.01,-80.02,-0.10,-11.68
-11448,3.14,-3426,2.53,639,3,172688,17_11_04_18_08_2025,-0.08,9.64,0.08,0.01,-0.01,-0.01,-80.15,-0.04,-11.02
-11353,3.13,-3411,2.53,640,3,172722,17_11_04_18_08_2025,-0.07,9.65,0.09,0.01,-0.00,-0.00,-79.99,0.03,-11.93
-11281,3.13,-3274,2.52,640,3,172755,17_11_04_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-80.40,0.42,-11.55
-11308,3.13,-3437,2.53,639,3,172792,17_11_04_18_08_2025,-0.08,9.66,0.08,0.01,-0.01,-0.00,-79.63,-0.09,-11.44
-11197,3.12,-3386,2.53,640,3,172827,17_11_04_18_08_2025,-0.08,9.66,0.09,0.01,-0.01,-0.00,-80.21,0.10,-10.70
-11134,3.12,-3285,2.52,640,3,172861,17_11_04_18_08_2025,-0.08,9.66,0.07,0.01,-0.01,-0.00,-80.02,-0.09,-10.70
-11345,3.13,-3559,2.54,640,3,172895,17_11_04_18_08_2025,-0.09,9.66,0.06,0.00,-0.01,-0.00,-80.30,-0.20,-10.95
-11309,3.13,-3222,2.52,640,3,172929,17_11_05_18_08_2025,-0.08,9.65,0.10,0.01,-0.01,-0.00,-80.12,-0.04,-11.17
-11283,3.13,-3439,2.53,640,3,172973,17_11_05_18_08_2025,-0.10,9.65,0.09,0.01,-0.01,-0.01,-80.20,0.19,-11.36
-11394,3.14,-3345,2.53,640,3,173008,17_11_05_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.01,-80.47,-0.20,-11.12
-11327,3.13,-3505,2.54,640,3,173044,17_11_05_18_08_2025,-0.09,9.65,0.09,0.01,-0.01,-0.00,-80.18,0.25,-7.50
-11184,3.12,-3265,2.52,639,3,173078,17_11_05_18_08_2025,-0.10,9.65,0.08,0.01,-0.01,-0.00,-80.34,0.42,-10.83
-11197,3.12,-3405,2.53,640,3,173112,17_11_05_18_08_2025,-0.07,9.65,0.08,0.01,-0.01,-0.00,-79.71,0.54,-10.90
-11364,3.13,-3321,2.52,640,3,173148,17_11_05_18_08_2025,-0.09,9.65,0.08,0.01,-0.00,-0.00,-80.04,0.32,-11.84
-11304,3.13,-3296,2.52,639,3,173182,17_11_05_18_08_2025,-0.09,9.67,0.08,0.01,-0.01,-0.00,-79.96,0.42,-11.31
-11263,3.13,-3426,2.53,639,3,173217,17_11_05_18_08_2025,-0.09,9.65,0.08,0.01,-0.01,-0.00,-79.77,0.63,-11.39
-11268,3.13,-3328,2.52,640,3,173251,17_11_05_18_08_2025,-0.09,9.66,0.07,0.00,-0.01,-0.00,-79.79,0.16,-11.21
-11279,3.13,-3315,2.52,640,3,173295,17_11_05_18_08_2025,-0.09,9.67,0.08,0.01,-0.01,-0.00,-79.77,0.54,-11.39
-11313,3.13,-3243,2.52,639,3,173329,17_11_05_18_08_2025,-0.10,9.65,0.09,0.01,-0.01,-0.00,-80.01,0.29,-11.43
