-4671,2.63,-11090,3.11,667,3,127253,09_14_53_06_08_2024
-4650,2.62,-11049,3.11,668,3,128173,09_14_53_06_08_2024
-4606,2.62,-11066,3.11,667,3,128483,09_14_53_06_08_2024
-4664,2.63,-11162,3.12,668,3,128793,09_14_53_06_08_2024
-4387,2.61,-11157,3.12,667,3,129093,09_14_53_06_08_2024
-4601,2.62,-11069,3.11,667,3,129403,09_14_53_06_08_2024
-4604,2.62,-10983,3.10,667,3,129713,09_14_53_06_08_2024
-4583,2.62,-11293,3.13,668,3,130023,09_14_53_06_08_2024
-4494,2.61,-11057,3.11,668,3,130323,09_14_53_06_08_2024
-4625,2.62,-11128,3.12,668,3,130663,09_14_53_06_08_2024
-4638,2.62,-11084,3.11,667,3,130963,09_14_53_06_08_2024
-4407,2.61,-10925,3.10,668,3,131273,09_14_53_06_08_2024
-4497,2.61,-11010,3.11,667,3,131573,09_14_53_06_08_2024
-4704,2.63,-11092,3.11,668,3,131883,09_14_53_06_08_2024
-4388,2.61,-11158,3.12,667,3,132193,09_14_53_06_08_2024
-4562,2.62,-11167,3.12,667,3,132493,09_14_53_06_08_2024
-4354,2.60,-10915,3.10,667,3,132803,09_14_53_06_08_2024
-4477,2.61,-11141,3.12,668,3,133103,09_14_53_06_08_2024
-4551,2.62,-10857,3.10,668,3,133523,09_14_53_06_08_2024
-4754,2.63,-11069,3.11,667,3,133853,09_14_53_06_08_2024
-4427,2.61,-10997,3.11,667,3,134183,09_14_53_06_08_2024
-4609,2.62,-10992,3.11,668,3,134503,09_14_53_06_08_2024
-4540,2.62,-10953,3.10,668,3,134833,09_14_53_06_08_2024
-4461,2.61,-11153,3.12,668,3,135153,09_14_53_06_08_2024
-4726,2.63,-11130,3.12,668,3,135503,09_14_53_06_08_2024
-4386,2.61,-11134,3.12,667,3,135833,09_14_53_06_08_2024
-4802,2.64,-10905,3.10,667,3,136163,09_14_54_06_08_2024
-4802,2.64,-10724,3.09,667,3,136513,09_14_54_06_08_2024
-4628,2.62,-11064,3.11,668,3,136853,09_14_54_06_08_2024
-4736,2.63,-10872,3.10,668,3,137183,09_14_54_06_08_2024
-4607,2.62,-11163,3.12,668,3,137503,09_14_54_06_08_2024
-4507,2.61,-10869,3.10,668,3,137833,09_14_54_06_08_2024
-4530,2.62,-11104,3.11,668,3,138163,09_14_54_06_08_2024
-4437,2.61,-10782,3.09,667,3,138483,09_14_54_06_08_2024
-4572,2.62,-10890,3.10,668,3,138813,09_14_54_06_08_2024
-4506,2.61,-10934,3.10,668,3,139143,09_14_54_06_08_2024
-4601,2.62,-10803,3.09,668,3,139563,09_14_54_06_08_2024
-4466,2.61,-10652,3.08,668,3,139893,09_14_54_06_08_2024
-4455,2.61,-10906,3.10,668,3,140223,09_14_54_06_08_2024
-4667,2.63,-11148,3.12,669,3,140543,09_14_54_06_08_2024
-4557,2.62,-11025,3.11,667,3,140873,09_14_54_06_08_2024
-4442,2.61,-11090,3.11,668,3,141203,09_14_54_06_08_2024
-4328,2.60,-10974,3.10,668,3,141533,09_14_54_06_08_2024
-4601,2.62,-10881,3.10,667,3,141863,09_14_54_06_08_2024
-4558,2.62,-10990,3.11,668,3,142193,09_14_54_06_08_2024
-4532,2.62,-10832,3.09,668,3,142563,09_14_54_06_08_2024
-4762,2.63,-10661,3.08,668,3,142883,09_14_54_06_08_2024
-4449,2.61,-10958,3.10,668,3,143213,09_14_54_06_08_2024
-4664,2.63,-10977,3.10,668,3,143543,09_14_54_06_08_2024
-4493,2.61,-11159,3.12,668,3,143863,09_14_54_06_08_2024
-4449,2.61,-10837,3.09,667,3,144193,09_14_54_06_08_2024
-4606,2.62,-10841,3.09,668,3,144523,09_14_54_06_08_2024
-4522,2.62,-11030,3.11,667,3,144873,09_14_54_06_08_2024
-4671,2.63,-10983,3.10,668,3,145213,09_14_54_06_08_2024
-4408,2.61,-10960,3.10,668,3,145633,09_14_54_06_08_2024
-4733,2.63,-10996,3.11,668,3,145963,09_14_55_06_08_2024
-4733,2.63,-10885,3.10,668,3,146293,09_14_55_06_08_2024
-4681,2.63,-10755,3.09,668,3,146613,09_14_55_06_08_2024
-4586,2.62,-10877,3.10,668,3,146943,09_14_55_06_08_2024
-4691,2.63,-11013,3.11,668,3,147273,09_14_55_06_08_2024
