-4784,2.64,-11101,3.11,667,3,28833,09_03_58_06_08_2024
-4863,2.64,-10802,3.09,667,3,39523,09_03_59_06_08_2024
-4343,2.60,-10922,3.10,668,3,49733,09_04_00_06_08_2024
-4737,2.63,-10992,3.11,667,3,59943,09_04_01_06_08_2024
-4865,2.64,-10898,3.10,668,3,70143,09_04_02_06_08_2024
-4360,2.60,-10869,3.10,668,3,80353,09_04_03_06_08_2024
-4681,2.63,-10889,3.10,668,3,90563,09_04_04_06_08_2024
-4558,2.62,-11023,3.11,668,3,100763,09_04_05_06_08_2024
-4383,2.60,-11041,3.11,667,3,110973,09_04_06_06_08_2024
-4554,2.62,-10667,3.08,668,3,121183,09_04_07_06_08_2024
-4506,2.61,-10874,3.10,668,3,131833,09_04_08_06_08_2024
-4551,2.62,-10967,3.10,668,3,142043,09_04_09_06_08_2024
-4610,2.62,-10964,3.10,667,3,152253,09_04_10_06_08_2024
-4600,2.62,-10785,3.09,668,3,162453,09_04_11_06_08_2024
-4447,2.61,-10760,3.09,668,3,172663,09_04_12_06_08_2024
-4561,2.62,-11035,3.11,668,3,182863,09_04_13_06_08_2024
-4449,2.61,-10711,3.08,668,3,193073,09_04_14_06_08_2024
-4759,2.63,-11061,3.11,668,3,203283,09_04_15_06_08_2024
-4594,2.62,-10879,3.10,668,3,213493,09_04_16_06_08_2024
-4533,2.62,-10686,3.08,668,3,223803,09_04_17_06_08_2024
-4757,2.63,-10781,3.09,667,3,234023,09_04_18_06_08_2024
-4550,2.62,-10827,3.09,668,3,244253,09_04_19_06_08_2024
-4465,2.61,-10717,3.08,668,3,254483,09_04_20_06_08_2024
-4565,2.62,-10884,3.10,669,3,264713,09_04_21_06_08_2024
-4609,2.62,-10828,3.09,668,3,274933,09_04_22_06_08_2024
-4485,2.61,-11087,3.11,668,3,285163,09_04_23_06_08_2024
-4547,2.62,-10944,3.10,662,3,295393,09_04_24_06_08_2024
