-5229,2.67,-12642,3.23,668,3,158113,10_48_56_06_08_2024
-5367,2.68,-12742,3.24,667,3,159253,10_48_56_06_08_2024
-5381,2.68,-12581,3.23,668,3,159563,10_48_56_06_08_2024
-5349,2.68,-12728,3.24,667,3,159883,10_48_56_06_08_2024
-5417,2.68,-12665,3.23,668,3,160193,10_48_56_06_08_2024
-5319,2.68,-12652,3.23,668,3,160513,10_48_56_06_08_2024
-5398,2.68,-12613,3.23,668,3,160823,10_48_56_06_08_2024
-5352,2.68,-12657,3.23,668,3,161133,10_48_56_06_08_2024
-5385,2.68,-12591,3.23,668,3,161443,10_48_56_06_08_2024
-5463,2.69,-12642,3.23,668,3,161783,10_48_56_06_08_2024
-5431,2.68,-12463,3.22,668,3,162083,10_48_56_06_08_2024
-5168,2.66,-12634,3.23,667,3,162393,10_48_56_06_08_2024
-5237,2.67,-12597,3.23,668,3,162693,10_48_56_06_08_2024
-5165,2.66,-12695,3.23,668,3,163003,10_48_56_06_08_2024
-5299,2.67,-12553,3.22,668,3,163303,10_48_56_06_08_2024
-5347,2.68,-12651,3.23,668,3,163613,10_48_56_06_08_2024
-5326,2.68,-12508,3.22,668,3,163923,10_48_56_06_08_2024
-5398,2.68,-12547,3.22,668,3,164223,10_48_56_06_08_2024
-5374,2.68,-12646,3.23,667,3,164633,10_48_56_06_08_2024
-5490,2.69,-12654,3.23,668,3,164963,10_48_56_06_08_2024
-5363,2.68,-12402,3.21,668,3,165293,10_48_56_06_08_2024
-5404,2.68,-12683,3.23,668,3,165633,10_48_56_06_08_2024
-5386,2.68,-12559,3.22,667,3,165953,10_48_56_06_08_2024
-5209,2.67,-12690,3.23,668,3,166283,10_48_56_06_08_2024
-5274,2.67,-12723,3.24,667,3,166613,10_48_56_06_08_2024
-5491,2.69,-12720,3.24,668,3,166933,10_48_56_06_08_2024
-5388,2.68,-12465,3.22,667,3,167253,10_48_56_06_08_2024
-5195,2.67,-12688,3.23,668,3,167633,10_48_57_06_08_2024
-5463,2.69,-12717,3.24,668,3,167963,10_48_57_06_08_2024
