-4649,2.62,-11022,3.11,667,3,128643,09_04_40_06_08_2024
-4758,2.63,-10794,3.09,668,3,139333,09_04_41_06_08_2024
-4582,2.62,-10867,3.10,668,3,149543,09_04_42_06_08_2024
-4818,2.64,-10919,3.10,668,3,159753,09_04_43_06_08_2024
-4348,2.60,-10890,3.10,668,3,169963,09_04_44_06_08_2024
-4582,2.62,-11017,3.11,668,3,180173,09_04_45_06_08_2024
-4673,2.63,-10885,3.10,667,3,190373,09_04_46_06_08_2024
-4708,2.63,-11068,3.11,667,3,200583,09_04_47_06_08_2024
-4522,2.62,-10850,3.09,667,3,210793,09_04_48_06_08_2024
-4557,2.62,-10901,3.10,668,3,221023,09_04_49_06_08_2024
-4412,2.61,-10887,3.10,668,3,231233,09_04_50_06_08_2024
-4465,2.61,-10926,3.10,667,3,241463,09_04_51_06_08_2024
-4791,2.64,-10974,3.10,668,3,251673,09_04_52_06_08_2024
-4618,2.62,-10699,3.08,668,3,261883,09_04_53_06_08_2024
-4538,2.62,-10909,3.10,667,3,272093,09_04_54_06_08_2024
-4689,2.63,-10867,3.10,668,3,282303,09_04_55_06_08_2024
-4591,2.62,-10901,3.10,667,3,292503,09_04_56_06_08_2024
-4726,2.63,-11108,3.11,668,3,302713,09_04_57_06_08_2024
-4622,2.62,-10684,3.08,668,3,313023,09_04_58_06_08_2024
-4649,2.62,-10844,3.09,668,3,323253,09_04_59_06_08_2024
-4614,2.62,-10846,3.09,667,3,333483,09_05_00_06_08_2024
-4485,2.61,-10871,3.10,667,3,343703,09_05_01_06_08_2024
-4782,2.63,-10940,3.10,668,3,353933,09_05_02_06_08_2024
-4690,2.63,-10973,3.10,668,3,364163,09_05_03_06_08_2024
-4719,2.63,-10931,3.10,668,3,374393,09_05_04_06_08_2024
-4632,2.62,-10763,3.09,667,3,384613,09_05_05_06_08_2024
-4888,2.64,-11121,3.12,668,3,394843,09_05_06_06_08_2024
-4708,2.63,-11121,3.12,668,3,405093,09_05_07_06_08_2024
-4532,2.62,-10892,3.10,667,3,415323,09_05_08_06_08_2024
-4603,2.62,-10825,3.09,668,3,425543,09_05_09_06_08_2024
-4664,2.63,-11035,3.11,667,3,435773,09_05_10_06_08_2024
-4474,2.61,-10873,3.10,668,3,446003,09_05_11_06_08_2024
-4955,2.65,-10648,3.08,668,3,456223,09_05_12_06_08_2024
-4490,2.61,-10835,3.09,667,3,466843,09_05_14_06_08_2024
-4699,2.63,-10956,3.10,667,3,477073,09_05_15_06_08_2024
-4452,2.61,-10841,3.09,668,3,487293,09_05_16_06_08_2024
-4605,2.62,-10899,3.10,667,3,497623,09_05_17_06_08_2024
-4586,2.62,-10940,3.10,668,3,507843,09_05_18_06_08_2024
-4698,2.63,-10957,3.10,667,3,518093,09_05_19_06_08_2024
-4571,2.62,-10872,3.10,667,3,528313,09_05_20_06_08_2024
-4694,2.63,-10924,3.10,667,3,538533,09_05_21_06_08_2024
-4406,2.61,-10695,3.08,668,3,548763,09_05_22_06_08_2024
-4622,2.62,-10943,3.10,667,3,558983,09_05_23_06_08_2024
-4637,2.62,-10783,3.09,667,3,569213,09_05_24_06_08_2024
-4560,2.62,-10829,3.09,667,3,579433,09_05_25_06_08_2024
-4718,2.63,-11077,3.11,667,3,589683,09_05_26_06_08_2024
-4664,2.63,-11111,3.11,667,3,599913,09_05_27_06_08_2024
-4582,2.62,-11019,3.11,668,3,610133,09_05_28_06_08_2024
-4652,2.63,-10799,3.09,668,3,620363,09_05_29_06_08_2024
-4548,2.62,-10966,3.10,668,3,630583,09_05_30_06_08_2024
-4617,2.62,-10742,3.09,668,3,640813,09_05_31_06_08_2024
