-3441,2.53,-12642,3.23,631,3,79603,13_28_33_06_08_2024
-3147,2.51,-12518,3.22,631,3,80833,13_28_33_06_08_2024
-3115,2.51,-12421,3.21,631,3,81203,13_28_33_06_08_2024
-3266,2.52,-12474,3.22,631,3,81563,13_28_33_06_08_2024
-3374,2.53,-12636,3.23,631,3,81913,13_28_33_06_08_2024
-3399,2.53,-12588,3.23,631,3,82273,13_28_33_06_08_2024
-3187,2.51,-12513,3.22,629,3,82643,13_28_33_06_08_2024
-3390,2.53,-12393,3.21,631,3,83013,13_28_33_06_08_2024
-3172,2.51,-12445,3.22,629,3,83373,13_28_33_06_08_2024
-3296,2.52,-12551,3.22,631,3,83723,13_28_33_06_08_2024
-3189,2.51,-12538,3.22,631,3,84103,13_28_33_06_08_2024
-3148,2.51,-12406,3.21,631,3,84473,13_28_33_06_08_2024
-3130,2.51,-12402,3.21,631,3,84833,13_28_33_06_08_2024
-3185,2.51,-12444,3.22,631,3,85183,13_28_33_06_08_2024
-3389,2.53,-12428,3.21,631,3,85543,13_28_33_06_08_2024
-3190,2.51,-12217,3.20,631,3,85893,13_28_33_06_08_2024
-3111,2.51,-12442,3.22,631,3,86253,13_28_33_06_08_2024
-3038,2.50,-12303,3.20,631,3,86613,13_28_33_06_08_2024
-3152,2.51,-12328,3.21,631,3,86963,13_28_33_06_08_2024
-3110,2.51,-12527,3.22,631,3,87423,13_28_33_06_08_2024
-3261,2.52,-12412,3.21,631,3,87803,13_28_34_06_08_2024
-3052,2.50,-12512,3.22,630,3,88173,13_28_34_06_08_2024
-3395,2.53,-12317,3.21,631,3,88573,13_28_34_06_08_2024
-3351,2.53,-12337,3.21,631,3,88953,13_28_34_06_08_2024
-3361,2.53,-12424,3.21,631,3,89333,13_28_34_06_08_2024
-3259,2.52,-12273,3.20,631,3,89703,13_28_34_06_08_2024
-3083,2.51,-12129,3.19,631,3,90073,13_28_34_06_08_2024
-3301,2.52,-12389,3.21,631,3,90453,13_28_34_06_08_2024
-3301,2.52,-12336,3.21,631,3,90863,13_28_34_06_08_2024
-3332,2.53,-12520,3.22,629,3,91223,13_28_34_06_08_2024
-3246,2.52,-12229,3.20,631,3,91573,13_28_34_06_08_2024
-3117,2.51,-12292,3.20,632,3,91953,13_28_34_06_08_2024
-3266,2.52,-12697,3.23,631,3,92333,13_28_34_06_08_2024
-3225,2.52,-12380,3.21,631,3,92713,13_28_34_06_08_2024
-3334,2.53,-12531,3.22,631,3,93083,13_28_34_06_08_2024
-3120,2.51,-12388,3.21,631,3,93463,13_28_34_06_08_2024
-3282,2.52,-12540,3.22,631,3,93833,13_28_34_06_08_2024
-3207,2.52,-12066,3.19,629,3,94313,13_28_34_06_08_2024
-3387,2.53,-12405,3.21,631,3,94693,13_28_34_06_08_2024
-3090,2.51,-12485,3.22,631,3,95073,13_28_34_06_08_2024
-3236,2.52,-12394,3.21,631,3,95443,13_28_34_06_08_2024
-3192,2.51,-12328,3.21,631,3,95813,13_28_34_06_08_2024
-3394,2.53,-12281,3.20,631,3,96193,13_28_34_06_08_2024
-3152,2.51,-12385,3.21,631,3,96573,13_28_34_06_08_2024
-3306,2.52,-12316,3.21,631,3,96943,13_28_34_06_08_2024
-3390,2.53,-12351,3.21,631,3,97323,13_28_34_06_08_2024
-3313,2.52,-12310,3.21,631,3,97743,13_28_34_06_08_2024
-3222,2.52,-12279,3.20,631,3,98113,13_28_35_06_08_2024
-3324,2.52,-12407,3.21,631,3,98483,13_28_35_06_08_2024
-2974,2.50,-12392,3.21,630,3,98873,13_28_35_06_08_2024
-3098,2.51,-12280,3.20,631,3,99243,13_28_35_06_08_2024
-3437,2.53,-12362,3.21,631,3,99643,13_28_35_06_08_2024
-3226,2.52,-12231,3.20,631,3,100013,13_28_35_06_08_2024
-3286,2.52,-12290,3.20,631,3,100403,13_28_35_06_08_2024
-3160,2.51,-12313,3.21,631,3,100793,13_28_35_06_08_2024
-3122,2.51,-12377,3.21,631,3,101323,13_28_35_06_08_2024
