-4355,2.60,-13414,3.29,637,3,27033,10_36_23_06_08_2024
-4399,2.61,-13463,3.29,636,3,28123,10_36_23_06_08_2024
-4310,2.60,-13376,3.29,636,3,28433,10_36_23_06_08_2024
-4478,2.61,-13086,3.26,636,3,28753,10_36_23_06_08_2024
-4339,2.60,-13363,3.29,637,3,29073,10_36_23_06_08_2024
-4538,2.62,-13469,3.29,636,3,29383,10_36_23_06_08_2024
-4292,2.60,-13661,3.31,636,3,29723,10_36_23_06_08_2024
-4174,2.59,-13528,3.30,636,3,30033,10_36_23_06_08_2024
-4279,2.60,-13615,3.30,637,3,30333,10_36_23_06_08_2024
-4426,2.61,-13624,3.30,636,3,30643,10_36_23_06_08_2024
-4375,2.60,-13355,3.28,636,3,30983,10_36_23_06_08_2024
-4386,2.61,-13185,3.27,636,3,31293,10_36_23_06_08_2024
-4422,2.61,-13561,3.30,637,3,31593,10_36_23_06_08_2024
-4297,2.60,-13540,3.30,637,3,31903,10_36_23_06_08_2024
-4389,2.61,-13338,3.28,636,3,32213,10_36_23_06_08_2024
-4361,2.60,-13477,3.29,636,3,32523,10_36_23_06_08_2024
-4290,2.60,-13561,3.30,636,3,32823,10_36_23_06_08_2024
-4469,2.61,-13398,3.29,636,3,33133,10_36_23_06_08_2024
-4301,2.60,-13414,3.29,636,3,33443,10_36_23_06_08_2024
-4320,2.60,-13376,3.29,636,3,33863,10_36_23_06_08_2024
-4319,2.60,-13426,3.29,636,3,34203,10_36_23_06_08_2024
-4293,2.60,-13378,3.29,637,3,34533,10_36_23_06_08_2024
-4359,2.60,-13405,3.29,636,3,34863,10_36_24_06_08_2024
-4388,2.61,-13532,3.30,636,3,35183,10_36_24_06_08_2024
-4330,2.60,-13240,3.28,637,3,35513,10_36_24_06_08_2024
-4508,2.61,-13421,3.29,638,3,35843,10_36_24_06_08_2024
-4623,2.62,-13395,3.29,636,3,36163,10_36_24_06_08_2024
-4422,2.61,-13286,3.28,637,3,36493,10_36_24_06_08_2024
-4240,2.59,-13291,3.28,636,3,36853,10_36_24_06_08_2024
-4483,2.61,-13498,3.30,638,3,37193,10_36_24_06_08_2024
-4356,2.60,-13397,3.29,637,3,37533,10_36_24_06_08_2024
-4247,2.59,-13339,3.28,636,3,37853,10_36_24_06_08_2024
-4425,2.61,-13215,3.27,636,3,38183,10_36_24_06_08_2024
-4589,2.62,-13335,3.28,636,3,38513,10_36_24_06_08_2024
-4409,2.61,-13534,3.30,636,3,38833,10_36_24_06_08_2024
-4442,2.61,-13447,3.29,636,3,39183,10_36_24_06_08_2024
-4653,2.63,-13426,3.29,636,3,39513,10_36_24_06_08_2024
-4397,2.61,-13329,3.28,636,3,40033,10_36_24_06_08_2024
-4366,2.60,-13320,3.28,637,3,40363,10_36_24_06_08_2024
-4581,2.62,-13383,3.29,636,3,40683,10_36_24_06_08_2024
-4390,2.61,-13339,3.28,636,3,41013,10_36_24_06_08_2024
-4391,2.61,-13454,3.29,636,3,41353,10_36_24_06_08_2024
-4588,2.62,-13341,3.28,636,3,41683,10_36_24_06_08_2024
