-11398,3.14,0,2.27,644,2.08,1421,15_45_41_23_06_2025,0.79,6.40,7.31,0.11,-1.35,0.68
-11494,3.14,1189,2.18,644,2.08,1519,15_45_41_23_06_2025,0.88,6.42,7.27,-0.01,-0.03,0.00
-11390,3.14,1235,2.18,645,2.08,1540,15_45_41_23_06_2025,0.82,6.36,7.24,-0.01,-0.03,-0.01
-11440,3.14,1177,2.18,644,2.08,1560,15_45_41_23_06_2025,0.67,6.46,7.38,-0.02,-0.04,-0.01
-11565,3.15,1007,2.20,644,2.08,1580,15_45_41_23_06_2025,0.74,6.33,7.55,-0.01,-0.03,-0.01
-11540,3.15,1113,2.19,643,2.07,1600,15_45_42_23_06_2025,0.83,6.19,7.53,0.00,-0.02,-0.01
-11369,3.13,1051,2.19,644,2.08,1623,15_45_42_23_06_2025,0.75,6.39,7.39,0.02,-0.02,0.00
-11330,3.13,945,2.20,644,2.08,1647,15_45_42_23_06_2025,0.70,6.46,7.19,0.01,-0.01,0.02
-1,2.27,1036,2.19,644,2.08,1668,15_45_42_23_06_2025,0.68,6.43,7.24,-0.00,0.01,0.01
-1,2.27,1273,2.18,644,2.08,1691,15_45_42_23_06_2025,0.61,6.37,7.34,-0.00,0.03,0.02
-11409,3.14,1129,2.19,644,2.08,1711,15_45_42_23_06_2025,1.36,7.04,7.62,-0.03,0.02,0.03
-11304,3.13,1098,2.19,644,2.08,1731,15_45_42_23_06_2025,0.90,6.28,7.34,0.02,0.02,0.00
-11520,3.15,1171,2.18,644,2.08,1755,15_45_42_23_06_2025,0.36,5.99,7.17,0.02,0.02,-0.00
-11481,3.14,1123,2.19,644,2.08,1775,15_45_42_23_06_2025,0.66,6.46,7.45,0.03,-0.01,0.03
-11506,3.14,1099,2.19,644,2.08,1795,15_45_42_23_06_2025,0.68,6.38,7.13,0.01,-0.02,0.04
-11437,3.14,1185,2.18,644,2.08,1815,15_45_42_23_06_2025,0.83,6.53,7.27,0.00,-0.00,0.04
-11344,3.13,1209,2.18,644,2.08,1836,15_45_42_23_06_2025,0.78,6.34,7.20,0.00,0.01,0.03
-11435,3.14,1274,2.18,644,2.08,1856,15_45_42_23_06_2025,0.94,6.39,7.56,0.00,0.03,0.04
-11502,3.14,1143,2.19,644,2.08,1879,15_45_42_23_06_2025,0.92,6.22,7.35,0.01,0.04,0.03
-11477,3.14,1023,2.20,643,2.07,1899,15_45_42_23_06_2025,1.04,6.45,7.41,0.00,0.03,0.04
-11531,3.15,1083,2.19,642,2.07,1919,15_45_42_23_06_2025,0.84,6.26,7.30,0.01,0.04,0.02
-11325,3.13,1305,2.17,644,2.08,1940,15_45_42_23_06_2025,0.80,6.37,7.36,0.01,0.03,0.02
-11493,3.14,1123,2.19,644,2.08,1960,15_45_42_23_06_2025,0.87,6.43,7.20,0.01,0.02,0.02
-11594,3.15,1104,2.19,644,2.08,1981,15_45_42_23_06_2025,0.94,6.46,7.17,0.00,0.01,0.02
-11333,3.13,1156,2.19,644,2.08,2004,15_45_42_23_06_2025,0.95,6.39,7.32,-0.01,0.01,-0.00
-11434,3.14,1076,2.19,645,2.08,2024,15_45_42_23_06_2025,0.80,6.35,7.44,-0.01,0.02,-0.02
-11284,3.13,1070,2.19,644,2.08,2044,15_45_42_23_06_2025,0.64,6.27,7.46,0.00,0.01,-0.02
-11556,3.15,1187,2.18,644,2.08,2064,15_45_42_23_06_2025,0.77,6.34,7.38,0.00,-0.00,0.00
-11534,3.15,1178,2.18,644,2.08,2085,15_45_42_23_06_2025,0.87,6.40,7.28,0.01,-0.00,0.00
-11404,3.14,1135,2.19,644,2.08,2105,15_45_42_23_06_2025,0.88,6.42,7.26,0.00,-0.00,0.00
-11326,3.13,1224,2.18,645,2.08,2128,15_45_42_23_06_2025,0.83,6.36,7.38,-0.00,-0.00,-0.00
-11401,3.14,1344,2.17,644,2.08,2148,15_45_42_23_06_2025,0.78,6.33,7.43,0.00,0.00,-0.00
-11328,3.13,1337,2.17,644,2.08,2168,15_45_42_23_06_2025,0.76,6.33,7.43,0.00,0.00,-0.00
-11429,3.14,1158,2.18,644,2.08,2189,15_45_42_23_06_2025,0.76,6.34,7.41,0.01,0.00,0.00
-11278,3.13,1224,2.18,644,2.08,2209,15_45_42_23_06_2025,0.79,6.38,7.34,0.01,-0.00,0.00
-11398,3.14,1408,2.17,644,2.08,2229,15_45_42_23_06_2025,0.84,6.39,7.31,0.01,-0.00,-0.00
-11440,3.14,1455,2.16,644,2.08,2256,15_45_42_23_06_2025,0.78,6.34,7.36,0.01,-0.00,-0.00
-11554,3.15,1006,2.20,644,2.08,2280,15_45_42_23_06_2025,0.74,6.35,7.40,0.01,-0.00,-0.00
-11351,3.13,1293,2.17,644,2.08,2300,15_45_42_23_06_2025,0.78,6.36,7.36,0.01,-0.00,-0.00
-11336,3.13,1363,2.17,644,2.08,2320,15_45_42_23_06_2025,0.78,6.37,7.35,0.01,-0.00,-0.00
-11272,3.13,1217,2.18,644,2.08,2341,15_45_42_23_06_2025,0.80,6.36,7.35,0.01,-0.00,-0.00
-11455,3.14,1124,2.19,644,2.08,2364,15_45_42_23_06_2025,0.81,6.34,7.38,0.01,-0.00,-0.00
-11576,3.15,1089,2.19,644,2.08,2384,15_45_42_23_06_2025,0.82,6.36,7.36,0.01,-0.00,-0.00
-11496,3.14,1383,2.17,644,2.08,2404,15_45_42_23_06_2025,0.80,6.38,7.34,0.01,-0.00,-0.00
-11557,3.15,1357,2.17,645,2.08,2424,15_45_42_23_06_2025,0.82,6.36,7.36,0.01,-0.00,-0.00
-11511,3.14,1436,2.16,644,2.08,2444,15_45_42_23_06_2025,0.82,6.34,7.39,0.01,-0.00,-0.00
-11343,3.13,1178,2.18,644,2.08,2464,15_45_42_23_06_2025,0.80,6.36,7.38,0.01,-0.00,-0.00
-11466,3.14,1309,2.17,645,2.08,2487,15_45_42_23_06_2025,0.79,6.38,7.35,0.01,-0.01,-0.00
-11407,3.14,1330,2.17,644,2.08,2507,15_45_42_23_06_2025,0.79,6.39,7.32,0.01,-0.00,-0.00
-11385,3.14,1011,2.20,645,2.08,2527,15_45_42_23_06_2025,0.76,6.38,7.35,0.00,-0.00,-0.00
-11437,3.14,1181,2.18,644,2.08,2548,15_45_42_23_06_2025,0.77,6.36,7.37,0.00,-0.00,-0.00
