-10219,3.05,0,2.27,544,1.75,1116,09_05_34_22_05_2025,-8.80,1.40,4.14,0.12,-1.38,0.70
-10200,3.05,-290,2.29,544,1.75,1202,09_05_34_22_05_2025,-8.80,1.37,4.15,0.11,0.05,0.06
-10104,3.04,-285,2.29,544,1.75,1222,09_05_34_22_05_2025,-8.79,1.35,4.15,0.13,0.05,0.06
-10324,3.05,-207,2.29,544,1.75,1242,09_05_34_22_05_2025,-8.80,1.35,4.15,0.15,0.05,0.05
-10352,3.06,-305,2.30,544,1.75,1262,09_05_34_22_05_2025,-8.79,1.32,4.15,0.17,0.04,0.05
-10247,3.05,-268,2.29,543,1.75,1282,09_05_34_22_05_2025,-8.79,1.29,4.13,0.18,0.04,0.04
-10073,3.04,-244,2.29,544,1.75,1305,09_05_34_22_05_2025,-8.80,1.28,4.13,0.18,0.03,0.03
-10137,3.04,-297,2.30,544,1.75,1325,09_05_34_22_05_2025,-8.80,1.25,4.11,0.17,0.02,0.01
-10230,3.05,-248,2.29,544,1.75,1345,09_05_35_22_05_2025,-8.79,1.24,4.11,0.16,0.02,0.00
-10322,3.05,-272,2.29,544,1.75,1365,09_05_35_22_05_2025,-8.79,1.21,4.09,0.13,0.01,-0.00
-10427,3.06,-207,2.29,545,1.76,1386,09_05_35_22_05_2025,-8.80,1.20,4.08,0.09,0.00,-0.01
-10502,3.07,-81,2.28,544,1.75,1406,09_05_35_22_05_2025,-8.80,1.19,4.07,0.05,-0.01,-0.02
-10198,3.05,-87,2.28,543,1.75,1429,09_05_35_22_05_2025,-8.79,1.20,4.06,-0.03,-0.02,-0.02
-10226,3.05,-109,2.28,543,1.75,1449,09_05_35_22_05_2025,-8.81,1.21,4.06,-0.07,-0.03,-0.03
-10138,3.04,-176,2.29,544,1.75,1471,09_05_35_22_05_2025,-8.80,1.25,4.05,-0.13,-0.04,-0.03
-10503,3.07,-116,2.28,544,1.75,1491,09_05_35_22_05_2025,-8.80,1.27,4.07,-0.16,-0.05,-0.04
