-10348,3.06,0,2.27,632,2.04,1114,09_51_00_23_06_2025,-8.51,4.42,-1.35,0.13,-1.08,0.52
-10209,3.05,925,2.20,632,2.04,1202,09_51_01_23_06_2025,-8.48,4.58,-1.26,0.02,0.05,-0.05
-10262,3.05,1008,2.20,632,2.04,1223,09_51_01_23_06_2025,-8.48,4.56,-1.25,-0.03,0.05,-0.05
-10574,3.07,857,2.21,632,2.04,1246,09_51_01_23_06_2025,-8.49,4.52,-1.26,-0.09,0.06,-0.05
-10505,3.07,931,2.20,632,2.04,1266,09_51_01_23_06_2025,-8.49,4.49,-1.28,-0.11,0.05,-0.05
-10529,3.07,963,2.20,632,2.04,1286,09_51_01_23_06_2025,-8.50,4.46,-1.29,-0.11,0.05,-0.04
-10535,3.07,884,2.21,632,2.04,1309,09_51_01_23_06_2025,-8.50,4.45,-1.31,-0.09,0.03,-0.02
-10186,3.04,907,2.20,631,2.04,1329,09_51_01_23_06_2025,-8.50,4.45,-1.32,-0.07,0.01,-0.02
-10356,3.06,916,2.20,632,2.04,1349,09_51_01_23_06_2025,-8.49,4.49,-1.34,-0.02,-0.00,-0.00
-10323,3.05,805,2.21,632,2.04,1370,09_51_01_23_06_2025,-8.49,4.57,-1.31,0.02,-0.02,0.02
-10520,3.07,1028,2.19,632,2.04,1390,09_51_01_23_06_2025,-8.46,4.58,-1.32,-0.00,-0.03,0.01
-10475,3.07,1082,2.19,632,2.04,1410,09_51_01_23_06_2025,-8.48,4.63,-1.32,-0.02,-0.03,0.01
-10355,3.06,1128,2.19,632,2.04,1433,09_51_01_23_06_2025,-8.47,4.60,-1.31,-0.02,-0.03,0.02
-10371,3.06,1036,2.19,632,2.04,1456,09_51_01_23_06_2025,-8.47,4.59,-1.31,-0.04,-0.03,0.04
-10271,3.05,1331,2.17,633,2.04,1476,09_51_01_23_06_2025,-8.46,4.58,-1.36,-0.06,-0.03,0.05
-10357,3.06,1355,2.17,632,2.04,1496,09_51_01_23_06_2025,-8.49,4.58,-1.40,-0.04,-0.03,0.05
-10280,3.05,1291,2.17,632,2.04,1518,09_51_01_23_06_2025,-8.50,4.56,-1.41,-0.00,-0.04,0.04
-10365,3.06,950,2.20,632,2.04,1542,09_51_01_23_06_2025,-8.52,4.50,-1.42,0.04,-0.05,0.02
-10334,3.06,1131,2.19,632,2.04,1565,09_51_01_23_06_2025,-8.51,4.45,-1.42,0.06,-0.05,0.01
-10285,3.05,1218,2.18,633,2.04,1585,09_51_01_23_06_2025,-8.52,4.43,-1.42,0.09,-0.05,0.01
-10241,3.05,1224,2.18,632,2.04,1605,09_51_01_23_06_2025,-8.52,4.40,-1.37,0.11,-0.05,0.02
-10372,3.06,1156,2.19,632,2.04,1625,09_51_01_23_06_2025,-8.54,4.40,-1.37,0.08,-0.04,0.02
-10244,3.05,1197,2.18,632,2.04,1645,09_51_01_23_06_2025,-8.51,4.39,-1.38,0.08,-0.03,0.02
-10314,3.05,1011,2.20,632,2.04,1668,09_51_01_23_06_2025,-8.52,4.44,-1.35,0.05,-0.01,0.03
-10523,3.07,923,2.20,632,2.04,1691,09_51_01_23_06_2025,-8.52,4.49,-1.39,0.01,-0.00,0.01
-10365,3.06,1184,2.18,632,2.04,1711,09_51_01_23_06_2025,-8.51,4.49,-1.40,0.00,0.00,-0.00
-10392,3.06,1192,2.18,633,2.04,1732,09_51_01_23_06_2025,-8.51,4.46,-1.36,-0.00,0.01,-0.02
-10341,3.06,1019,2.20,632,2.04,1752,09_51_01_23_06_2025,-8.51,4.45,-1.35,-0.02,0.02,-0.03
-10300,3.05,1168,2.18,632,2.04,1772,09_51_01_23_06_2025,-8.51,4.44,-1.36,-0.03,0.02,-0.03
-10325,3.05,1208,2.18,632,2.04,1795,09_51_01_23_06_2025,-8.52,4.45,-1.35,-0.04,0.03,-0.03
-10321,3.05,1112,2.19,632,2.04,1815,09_51_01_23_06_2025,-8.51,4.46,-1.35,-0.04,0.03,-0.03
-10306,3.05,1063,2.19,632,2.04,1835,09_51_01_23_06_2025,-8.51,4.45,-1.35,-0.05,0.04,-0.03
-10278,3.05,1090,2.19,632,2.04,1855,09_51_01_23_06_2025,-8.50,4.47,-1.35,-0.07,0.04,-0.03
-10386,3.06,1028,2.19,632,2.04,1876,09_51_01_23_06_2025,-8.49,4.51,-1.37,-0.07,0.04,-0.03
-10462,3.07,1055,2.19,633,2.04,1896,09_51_01_23_06_2025,-8.50,4.53,-1.36,-0.04,0.03,-0.02
-10388,3.06,1055,2.19,632,2.04,1919,09_51_01_23_06_2025,-8.49,4.54,-1.34,-0.02,0.03,-0.02
-10360,3.06,1046,2.19,630,2.03,1939,09_51_01_23_06_2025,-8.47,4.58,-1.32,-0.01,0.02,-0.01
-10331,3.06,844,2.21,632,2.04,1959,09_51_01_23_06_2025,-8.47,4.60,-1.33,0.02,0.01,-0.01
-10508,3.07,1140,2.19,632,2.04,1979,09_51_01_23_06_2025,-8.47,4.62,-1.32,0.03,0.00,-0.01
-10453,3.06,1071,2.19,632,2.04,2000,09_51_01_23_06_2025,-8.48,4.60,-1.32,0.05,-0.00,-0.01
-10330,3.06,1151,2.19,631,2.04,2022,09_51_01_23_06_2025,-8.47,4.54,-1.32,0.05,-0.02,-0.02
